dt_ecriture;exercice_comptable;nøpiece;nom_fichier;libelle;type;ttc;tva;ht;mode_rglt;etat_statut;idt_mode_reg;idt_statut;idt_ss_categorie
2022-02-22;2022;Note De Frais N°1145;2172-NDF_1145.pdf;Bchef Evreux;Restauration;45.5;4.14;;;;0;;15
2022-02-25;2022;Note De Frais N°1146;2173-NDF_1146.pdf;Au Bureau;Restauration;85.4;8.23;77.17;CB PRO;;3;;15
2022-02-26;2022;Note De Frais N°1147;2174-NDF_1147.pdf;La Grande Brasserie;Restauration;64.3;8.27;;CB PRO;;3;;15
2022-03-01;2022;Facture FAC_F053698681;FAC_F053698681.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-03-03;2022;Facture IEE2022001459909;FAC_IEE2022001459909.pdf;Adobe Acrobat;Abonnement Logiciel;14.99;;;VRMT;;5;;20
2022-03-08;2022;Note De Frais N°1148;2175-NDF_1148.pdf;Olivium;Restauration;39.6;4.43;35.17;CB PRO;;3;;15
2022-03-08;2022;Note De Frais N°1149;2176-NDF_1149.pdf;Total Eneries;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2022-03-10;2022;Facture N° 11095206940222;FAC_11095206940222.pdf;Bouygues Telecom;Forfait Mobile;7.99;;;CB PRO;;3;;33
2022-03-10;2022;Facture N° 11093442050222;FAC_11093442050222.pdf;Bouygues Telecom;Forfait Mobile;73.34;;;CB PRO;;3;;33
2022-03-10;2022;Facture N° 11097311840222;FAC_11097311840222.pdf;Bouygues Telecom;Forfait Box Internet;61.98;;;CB PRO;;3;;35
2022-03-11;2022;Facture FAC_INV137158655;FAC_INV137158655.pdf;Zoom Meeting;Abonnement Vidéo Conf Pour dispenser les formations;13.99;;;VRMT;;5;;40
2022-03-15;2022;Note De Frais N°1150;2177-NDF_1150.pdf;Olivium;Restauration;111.2;11.78;99.42;CB PRO;;3;;15
2022-03-15;2022;Notre De Frais N°1151;2178-NDF_1151.pdf;Total Energies;Carburant Auto;100.37;16.73;83.64;CB PRO;;3;;10
2022-03-15;2022;Note De Frais N°1152;2179-NDF_1152.pdf;UJIMI;Restauration;58.6;4.43;54.17;CB PRO;;3;;15
2022-03-17;2022;Note De Frais N°1153;2180-NDF_1153.pdf;Mi Mi Sushi;Restauration;20.2;1.84;18.36;CB PRO;;3;;15
2022-03-17;2022;Note De Frais N°1154;2181-NDF_1154.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-03-17;2022;Note De Frais N°1154_1;2181-NDF_1154.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-03-17;2022;Note De Frais N°1155;2182-NDF_1155.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-03-18;2022;Note De Frais N°1156;2183-NDF_1156.pdf;Villa Maasai;Restauration;248;19.27;;CB PRO;;3;;15
2022-03-18;2022;Note De Frais N°1156_1;2183-NDF_1156.pdf;;Peage Autoroute;12.5;6;;CB PRO;;3;;12
2022-03-22;2022;Note De Frais N°1157;2184-NDF_1157.pdf;Villa Maasai;Restauration;236;18.64;;CB PRO;;3;;15
2022-03-22;2022;Note De Frais N°1157_1;2184-NDF_1157.pdf;;Peage Autoroute;12.5;5.17;;CB PRO;;3;;12
2022-03-22;2022;Note De Frais N°1158;2185-NDF_1158.pdf;Total Energies;Carburant Auto;99.35;16.56;82.79;CB PRO;;3;;10
2022-03-22;2022;Note De Frais N°1159;2186-NDF_1159.pdf;Nuit de chine;Restauration;36.8;3.35;33.45;CB PRO;;3;;15
2022-03-23;2022;Note De Frais N°1160;2187-NDF_1160.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-03-23;2022;Note De Frais N°1160_1;2187-NDF_1160.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-03-24;2022;Note De Frais N°1161;2188-NDF_1161.pdf;VINCI;Peage Autoroute;8.6;1.43;7.17;CB PRO;;3;;12
2022-03-24;2022;Note De Frais N°1161_1;2188-NDF_1161.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-03-24;2022;Note De Frais N°1162;2189-NDF_1162.pdf;The Godfather;Restauration;53.1;4.35;43.45;CB PRO;;3;;15
2022-03-24;2022;Note De Frais N°1162_1;2189-NDF_1162.pdf;;Peage Autoroute;12.5;0.88;4.42;CB PRO;;3;;12
2022-03-27;2022;Note De Frais N°1163;2190-NDF_1163.pdf;La Brigade;Restauration;76.4;6.13;61.27;CB PRO;;3;;15
2022-03-27;2022;Note De Frais N°1163_1;2190-NDF_1163.pdf;;Peage Autoroute;12.5;1.5;7.5;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1164;2191-NDF_1164.pdf;Indiana Café;Restauration;141.6;4.77;23.83;CB PRO;;3;;15
2022-03-29;2022;Note De Frais N°1164_1;2191-NDF_1164.pdf;;Peage Autoroute;12.5;10.27;102.73;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1165;2192-NDF_1165.pdf;Shell;Carburant Auto;84.53;14.09;70.44;CB PRO;;3;;10
2022-03-29;2022;Note De Frais N°1166;2193-NDF_1166.pdf;VINCI;Peage Autoroute;10.8;1.8;9;CB PRO;;3;;12
2022-05-10;2022;Note De Frais N°1189_1;2216-NDF_1189.pdf;;Peage Autoroute;12.5;1.89;;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1166_1;2193-NDF_1166.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1167;2194-NDF_1167.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1167_1;2194-NDF_1167.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-03-29;2022;Note De Frais N°1168;2195-NDF_1168.pdf;Racines Créales Europe;Restauration;16;2.67;13.33;CB PRO;;3;;15
2022-04-04;2022;Facture FAC_F053961176;FAC_F053961176.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-04-07;2022;Facture FAC_11302254580322;FAC_11302254580322.pdf;Bouygues Telecom;Forfait Mobile;87.3;;;VRMT;;5;;33
2022-04-11;2022;Note De Frais N°1169;2196-NDF_1169.pdf;TotalEnergies;Carburant Auto;86.41;14.4;72.01;CB PRO;;3;;10
2022-04-11;2022;Note De Frais N°1170;2197-NDF_1170.pdf;Hippopotamus;Restauration;42;2.78;13.9;CB PRO;;3;;15
2022-04-11;2022;Note De Frais N°1170_1;2197-NDF_1170.pdf;Hippopotamus;Peage Autoroute;12.5;2.3;23.02;CB PRO;;3;;12
2022-04-12;2022;Facture FAC_O-A9B69MMD5;FAC_O-A9B69MMD5.pdf;MongoDB;Inscription Conférence Internationale MongoDB;426.91;;;CB PRO;;3;;40
2022-04-12;2022;Note De Frais N°1171;2198-NDF_1171.pdf;Hippopotamus;Restauration;69.4;2.48;12.42;CB PRO;;3;;15
2022-04-12;2022;Note De Frais N°1171_1;2198-NDF_1171.pdf;;Peage Autoroute;12.5;4.95;49.55;CB PRO;;3;;12
2022-04-12;2022;Note De Frais N°1172;2199-NDF_1172.pdf;La Colonnade;Restauration;65.5;5.14;51.36;CB PRO;;3;;15
2022-04-12;2022;Note De Frais N°1172_1;2199-NDF_1172.pdf;La Colonnade;Peage Autoroute;12.5;1.5;7.5;CB PRO;;3;;12
2022-04-13;2022;Note De Frais N°1173;2200-NDF_1173.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-04-14;2022;Facture FAC_AFFR0016442875_1;FAC_AFFR0016442875.pdf;Air France;Paiement Billet en 4x;669.51;;;CB PRO;;3;;40
2022-04-14;2022;Note De Frais N°1174;2201-NDF_1174.pdf;Nuit de chine;Restauration;30.6;2.78;27.82;CB PRO;;3;;15
2022-04-14;2022;Note De Frais N°1175;2202-NDF_1175.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-04-14;2022;Note De Frais N°1175_1;2202-NDF_1175.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-04-15;2022;Note De Frais N°1176;2203-NDF_1176.pdf;Le Fruit Défendu;Restauration;62;5.64;56.36;CB PRO;;3;;15
2022-04-20;2022;Note De Frais N°1177;2204-NDF_1177.pdf;Olivium;Restauration;129.6;;;CB PRO;;3;;15
2022-04-20;2022;Note De Frais N°1178;2205-NDF_1178.pdf;Nuit de chine;Restauration;26;1.64;16.36;CB PRO;;3;;15
2022-04-20;2022;Note De Frais N°1178_1;2205-NDF_1178.pdf;;Peage Autoroute;12.5;1.33;6.67;CB PRO;;3;;12
2022-04-24;2022;Note De Frais N°1186;2213-NDF_1186.pdf;Bistro Chic;Restauration;97.3;10.15;87.15;CB PRO;;3;;15
2022-04-25;2022;Note De Frais N°1179;2206-NDF_1179.pdf;Elysées Istanbul;Restauration;67;6.09;60.91;CB PRO;;3;;15
2022-04-26;2022;Note De Frais N°1185;2212-NDF_1185.pdf;Carrefour Market;Carburant Auto;98.43;16.41;82.02;CB PRO;;3;;10
2022-04-26;2022;Facture FAC_F1044-2022-1091;FAC_F1044-2022-1091.pdf;MIDAS;Révision Auto;1068.8;178.14;890.66;CHQ PRO;;1;;14
2022-04-26;2022;Note De Frais N°1180;2207-NDF_1180.pdf;Hippopotamus;Restauration;133.4;;;CB PRO;;3;;15
2022-04-26;2022;Note De Frais N°1180_1;2207-NDF_1180.pdf;;Peage Autoroute;12.5;;;CB PRO;;3;;12
2022-04-27;2022;Note De Frais N°1181;2208-NDF_1181.pdf;Le Voilier;Restauration;124.9;4.33;21.67;CB PRO;;3;;15
2022-04-27;2022;Note De Frais N°1181_1;2208-NDF_1181.pdf;;Peage Autoroute;12.5;8.99;89.91;CB PRO;;3;;12
2022-04-29;2022;Facture FAC_IEE2022003487071;FAC_IEE2022003487071.pdf;Adobe Acrobat;Abonnement Logiciel;19.99;;;CB PRO;;3;;20
2022-04-29;2022;Facture FAC_IEE2022003629110;FAC_IEE2022003629110.pdf;Adobe Acrobat;Abonnement Logiciel;14.99;;;CB PRO;;3;;20
2022-04-29;2022;Note De Frais N°1182;2209-NDF_1182.pdf;Nuit de chine;Restauration;61.7;1.33;6.67;CB PRO;;3;;15
2022-04-29;2022;Note De Frais N°1182_1;2209-NDF_1182.pdf;;Peage Autoroute;12.5;4.88;48.82;CB PRO;;3;;12
2022-04-29;2022;Note De Frais N°1183;2210-NDF_1183.pdf;Olivium;Restauration;61.5;6.42;55.08;CB PRO;;3;;15
2022-04-30;2022;Note De Frais N°1184;2211-NDF_1184.pdf;Olivium;Restauration;39.6;4.43;35.17;CB PRO;;3;;15
2022-05-03;2022;Facture FAC_F054212955;FAC_F054212955.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-05-03;2022;Note De Frais N°1187;2214-NDF_1187.pdf;Soveda TotalEnergies;Carburant Auto;80;13.33;66.67;CB PRO;;3;;10
2022-05-06;2022;Note De Frais N°1188;2215-NDF_1188.pdf;Le Fouquets;Restauration;204;19.76;184.24;CB PRO;;3;;15
2022-05-09;2022;Facture FAC_11512783530422;FAC_11512783530422.pdf;Bouygues Telecom;Forfait Mobile;63.28;;;VRMT;;5;;33
2022-05-09;2022;Facture FAC_11517783310422;FAC_11517783310422.pdf;Bouygues Telecom;Forfait Box;61.98;;;VRMT;;5;;35
2022-05-09;2022;Facture FAC_11513559780422;FAC_11513559780422.pdf;Bouygues Telecom;Forfait Mobile;7.99;;;VRMT;;5;;33
2022-05-10;2022;Note De Frais N°1189;2216-NDF_1189.pdf;Hippopotamus;Restauration;28.7;1.32;;CB PRO;;3;;15
2022-05-10;2022;Note De Frais N°1190;2217-NDF_1190.pdf;Hippopotamus;Restauration;88.7;1.63;8.17;CB PRO;;3;;15
2022-05-10;2022;Note De Frais N°1190_1;2217-NDF_1190.pdf;;Peage Autoroute;12.5;7.17;71.73;CB PRO;;3;;12
2022-05-10;2022;Note De Frais N°1191;2218-NDF_1191.pdf;La Passage St Honore;Restauration;80;6.18;61.82;CB PRO;;3;;15
2022-05-10;2022;Note De Frais N°1191_1;2218-NDF_1191.pdf;;Peage Autoroute;12.5;2;10;CB PRO;;3;;12
2022-05-11;2022;Note De Frais N°1192;2219-NDF_1192.pdf;Mi Mi Sushi;Restauration;22;2;20;CB PRO;;3;;15
2022-05-11;2022;Note De Frais N°1193;2220-NDF_1193.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-05-13;2022;Note De Frais N°1194;2221-NDF_1194.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-05-13;2022;Note De Frais N°1194_1;2221-NDF_1194.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-05-13;2022;Note De Frais N°1195;2222-NDF_1195.pdf;Wok Grill;Restauration;57.7;4.7;47;CB PRO;;3;;15
2022-05-13;2022;Note De Frais N°1195_1;2222-NDF_1195.pdf;;Peage Autoroute;12.5;1;5;CB PRO;;3;;12
2022-05-16;2022;Facture FAC_AFFR0016442875_2;FAC_AFFR0016442875.pdf;Air France;Paiement Billet en 4x;639.5;;;CB PRO;;3;;40
2022-05-17;2022;Note De Frais N°1196;2223-NDF_1196.pdf;La Villa Maasai;Restauration;157;12;;CB PRO;;3;;15
2022-05-17;2022;Note De Frais N°1196_1;2223-NDF_1196.pdf;;Peage Autoroute;12.5;4.17;;CB PRO;;3;;12
2022-05-17;2022;Note De Frais N°1197;2224-NDF_1197.pdf;Olivium;Restauration;120.4;8.95;65.45;CB PRO;;3;;15
2022-05-17;2022;Note De Frais N°1197_1;2224-NDF_1197.pdf;Olivium;Peage Autoroute;12.5;3.67;11.33;CB PRO;;3;;12
2022-05-17;2022;Note De Frais N°11989;2225-NDF_1198.pdf;Soveda TotalEnergies;Carburant Auto;50.54;8.42;42.12;CB PRO;;3;;10
2022-05-18;2022;Note De Frais N°1199;2226-NDF_1199.pdf;Mi Mi Sushi;Restauration;27;2.45;24.55;CB PRO;;3;;15
2022-05-20;2022;Facture FAC_22042922;FAC_22042922.pdf;Greffe du Tribunal de Versailles;Démarche administrative;62.08;9.36;46.82;CHQ PRO;;1;;40
2022-05-23;2022;Facture FAC_2205016;FAC_2205016.pdf;AUBAY;Facture Cantine;42.54;3.87;38.67;CB PRO;;3;;16
2022-05-23;2022;Note De Frais N°1200;2227-NDF_1200.pdf;Old Wild West;Restauration;38.4;2.76;27.64;CB PRO;;3;;15
2022-05-23;2022;Note De Frais N°1200_1;2227-NDF_1200.pdf;;Peage Autoroute;12.5;1.33;6.67;CB PRO;;3;;12
2022-05-23;2022;Note De Frais N°1201;2228-NDF_1201.pdf;La Table d'Home;Restauration;33;2.69;26.91;CB PRO;;3;;15
2022-05-23;2022;Note De Frais N°1201_1;2228-NDF_1201.pdf;;Peage Autoroute;12.5;0.57;2.83;CB PRO;;3;;12
2022-05-25;2022;Note De Frais N°1202;2229-NDF_1202.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-05-27;2022;Note De Frais N°1203;2230-NDF_1203.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-05-27;2022;Note De Frais N°1203_1;2230-NDF_1203.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-05-30;2022;Note De Frais N°1204;2231-NDF_1204.pdf;Leclerc;Carburant Auto;85.36;14.23;71.13;CB PRO;;3;;10
2022-05-30;2022;Note De Frais N°1205;2232-NDF_1205.pdf;Wok Grill;Restauration;49.3;4.48;44.82;CB PRO;;3;;15
2022-05-31;2022;Note De Frais N°1206;2233-NDF_1206.pdf;Bistro L'Atelier;Restauration;207.4;17.35;173.45;CB PRO;;3;;15
2022-05-31;2022;Note De Frais N°1206_1;2233-NDF_1206.pdf;;Peage Autoroute;12.5;2.77;13.83;CB PRO;;3;;12
2022-05-31;2022;Note De Frais N°1207;2234-NDF_1207.pdf;Indiana Café;Restauration;67;1.67;8.33;CB PRO;;3;;15
2022-05-31;2022;Note De Frais N°1207_1;2234-NDF_1207.pdf;;Peage Autoroute;12.5;5.18;51.82;CB PRO;;3;;12
2022-05-31;2022;Note De Frais N°1208;2235-NDF_1208.pdf;Olivium;Restauration;42.8;;;CB PRO;;3;;15
2022-05-31;2022;Note De Frais N°1208_1;2235-NDF_1208.pdf;;Peage Autoroute;12.5;;;CB PRO;;3;;12
2022-06-02;2022;Facture 2022-03-15;F2022-03-15-MLSO21.pdf;HMG Expert Comptable;Frais comptabilité;2509.2;418.2;2091;VRMT;;5;;26
2022-06-01;2022;Facture FAC_F054454986;FAC_F054454986.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-06-07;2022;Note De Frais ESTA_03062022;ESTA_03062022,pdf;ESTA;Paiement de l'ESTA pour séjour aux USA;19.76;;;CB PRO;;3;;36
2022-06-08;2022;Note De Frais N°1209;2236-NDF_1209.pdf;Old Wild West;Restauration;96.2;10.57;85.63;CB PRO;;3;;15
2022-06-08;2022;Note De Frais N°1210;2237-NDF_1210.pdf;TotalEnergies;Carburant Auto;60.01;10;50.01;CB PRO;;3;;10
2022-06-08;2022;Facture FAC_11719144870522;FAC_11719144870522.pdf;Bouygues Telecom;Forffait Mobile;7.99;;;VRMT;;5;;33
2022-06-08;2022;Facture FAC_11723416040522;FAC_11723416040522.pdf;Bouygues Telecom;Forffait Box;61.98;;;VRMT;;5;;35
2022-06-08;2022;Facture FAC_11718465880522;FAC_11718465880522.pdf;Bouygues Telecom;Forffait Mobile;89.01;;;VRMT;;5;;33
2022-06-15;2022;Facture FAC_AFFR0016442875_3;FAC_AFFR0016442875.pdf;Air France;Paiement Billet en 4x;639.5;;;CB PRO;;3;;40
2022-06-15;2022;Note De Frais N°1211;2238-NDF_1211.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-06-15;2022;Note De Frais N°1212;2239-NDF_1212.pdf;Donatello;Restauration;29.5;3.14;26.36;CB PRO;;3;;15
2022-06-16;2022;Note De Frais N°1213;2240-NDF_1213.pdf;GIE Gam Restaurant;Restauration;77.53;8.13;69.4;CB PRO;;3;;15
2022-06-16;2022;Note De Frais N°1214;2241-NDF_1214.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-06-16;2022;Note De Frais N°1214_1;2241-NDF_1214.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-06-20;2022;Note De Frais N°1215;2242-NDF_1215.pdf;Wok Grill;Restauration;44.6;4.58;40.02;CB PRO;;3;;15
2022-06-21;2022;Note De Frais N°1216;2243-NDF_1216.pdf;Auchan Velizy;Carburant Auto;110.29;18.38;;CB PRO;;3;;10
2022-06-21;2022;Note De Frais N°1217;2244-NDF_1217.pdf;Hippopotamus;Restauration;100.9;10.48;90.42;CB PRO;;3;;15
2022-06-22;2022;Note De Frais N°1218;2245-NDF_1218.pdf;Olivium;Restauration;51.7;;;CB PRO;;3;;15
2022-06-24;2022;Note De Frais N°1219;2246-NDF_1219.pdf;Train Pub;Restauration;30.5;3.34;27.16;CB PRO;;3;;15
2022-06-28;2022;Note De Frais N°1220;2247-NDF_1220.pdf;Old Wild West;Restauration;71.8;6.9;64.9;CB PRO;;3;;15
2022-06-28;2022;Note De Frais N°1221;2248-NDF_1221.pdf;Old Wild West;Restauration;42.3;4.38;37.92;CB PRO;;3;;15
2022-06-28;2022;Note De Frais N°1222;2249-NDF_1222.pdf;AR PRETI;Restauration;31.3;3.22;28.08;CB PRO;;3;;15
2022-06-30;2022;Note De Frais N°1223;2250-NDF_1223.pdf;VINCI;Peage Autoroute;11.6;1.93;9.67;CB PRO;;3;;12
2022-06-30;2022;Note De Frais N°1223_1;2250-NDF_1223.pdf;VINCI;Peage Autoroute;12.5;2.08;10.42;CB PRO;;3;;12
2022-06-30;2022;Note De Frais N°1224;2251-NDF_1224.pdf;GIE Gam Restaurant;Restauration;89.54;9.76;79.78;CB PRO;;3;;15
2022-07-01;2022;Facture FAC_3286419568;FAC_3286419568.pdf;Hotel Hyatt NY;Frais Séjour Conférence à NY;1723.4;;;CB PRO;;3;;36
2022-07-01;2022;Facture FAC_IEE2022005695668;FAC_IEE2022005695668.pdf;Adobe Acrobat;Abonnement Logiciel;19.99;;;CB PRO;;3;;20
2022-07-01;2022;Facture FAC_IEE2022005842928;FAC_IEE2022005842928.pdf;Adobe Acrobat;Abonnement Logiciel;14.99;;;CB PRO;;3;;20
2022-07-04;2022;Facture FAC_F054689939;FAC_F054689939.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-07-05;2022;Note De Frais N°1225;2252-NDF_1225.pdf;TotalEnergies;Carburant Auto;86.78;14.46;72.32;CB PRO;;3;;10
2022-07-07;2022;Note De Frais N°1226;2253-NDF_1226.pdf;Wok Grill;Restauration;27.4;2.83;24.57;CB PRO;;3;;15
2022-07-07;2022;Note De Frais N°1227;2254-NDF_1227.pdf;GIE Gam Restaurant;Restauration;26.52;2.91;23.61;CB PRO;;3;;15
2022-07-08;2022;Facture FAC_11925881020622;FAC_11925881020622.pdf;Bouygues Telecom;Forfait Mobile;119;;;VRMT;;5;;33
2022-07-08;2022;Facture FAC_11926431520622;FAC_11926431520622.pdf;Bouygues Telecom;Forfait Mobile;8.39;;;VRMT;;5;;33
2022-07-08;2022;Facture FAC_11930994330622;FAC_11930994330622.pdf;Bouygues Telecom;Forfait Box;61.98;;;VRMT;;5;;35
2022-07-11;2022;Note De Frais N°1228;2255-NDF_1228.pdf;Train Pub;Restauration;31.2;2.84;28.36;CB PRO;;3;;15
2022-07-12;2022;Note De Frais N°1229;2256-NDF_1229.pdf;Old Wild West;Restauration;95.1;9.77;85.33;CB PRO;;3;;15
2022-07-12;2022;Note De Frais N°1230;2257-NDF_1230.pdf;Hippopotamus;Restauration;81.2;8.48;72.72;CB PRO;;3;;15
2022-07-12;2022;Note De Frais N°1231;2258-NDF_1231.pdf;TotalEnergies;Carburant Auto;79.29;13.22;66.07;CB PRO;;3;;10
2022-07-12;2022;Note De Frais N°1232;2259-NDF_1232.pdf;Quai Ouest;Restauration;180;17.58;162.42;CB PRO;;3;;15
2022-07-13;2022;Note De Frais N°1233;2260-NDF_1233.pdf;Train Pub;Restauration;37.9;4.16;33.74;CB PRO;;3;;15
2022-07-15;2022;Facture FAC_AFFR0016442875;FAC_AFFR0016442875.pdf;Air France;Paiement Billet en 4x;639.5;;;CB PRO;;3;;40
2022-07-15;2022;Note De Frais N°1234;2261-NDF_1234.pdf;Hippopotamus;Restauration;88.2;9.21;78.99;CB PRO;;3;;15
2022-07-18;2022;Note De Frais N°1235;2262-NDF_1235.pdf;Old Wild West;Restauration;49;4.98;44.02;CB PRO;;3;;15
2022-07-18;2022;Note De Frais N°1236;2263-NDF_1236.pdf;GIE Gam Restaurant;Restauration;21.01;;;CB PRO;;3;;15
2022-07-19;2022;Note De Frais N°1237;2264-NDF_1237.pdf;Hippopotamus;Restauration;80;8.87;70.73;CB PRO;;3;;15
2022-07-20;2022;Note De Frais N°1238;2265-NDF_1238.pdf;Mi Mi Sushi;Restauration;21;1.91;19.09;CB PRO;;3;;15
2022-07-26;2022;Note De Frais N°1239;2266-NDF_1239.pdf;Auchan;Carburant Auto;100.23;;;CB PRO;;3;;10
2022-07-26;2022;Note De Frais N°1240;2267-NDF_1240.pdf;Carrefour Sevran;Carburant Auto;50.01;;;CB PRO;;3;;10
2022-07-26;2022;Note De Frais N°1241;2268-NDF_1241.pdf;Olivium;Restauration;48.5;;;CB PRO;;3;;15
2022-07-27;2022;Note De Frais N°1242;2269-NDF_1242.pdf;Old Wild West;Restauration;23.4;2.73;20.67;CB PRO;;3;;15
2022-07-29;2022;Note De Frais N°1243;2270-NDF_1243.pdf;TotalEnergies;Carburant Auto;64.41;10.74;53.67;CB PRO;;3;;10
2022-07-29;2022;Note De Frais N°1244;2271-NDF_1244.pdf;Hot Wok;Restauration;50.2;5.37;44.83;CB PRO;;3;;15
2022-07-29;2022;Note De Frais N°1245;2272-NDF_1245.pdf;Hot Wok;Restauration;41.2;4.62;36.58;CB PRO;;3;;15
2022-07-29;2022;Note De Frais N°1246;2273-NDF_1246.pdf;Relais Montigny;Achat AdBlue / Additif du Carburant;34;5.66;28.34;CB PRO;;3;;10
2022-07-28;2022;Note De Frais N°1247;2274-NDF_1247.pdf;Les Canetons;Restauration;56.8;5.8;51;CB PRO;;3;;15
2022-07-30;2022;Note De Frais N°1248;2275-NDF_1248.pdf;Wok Grill;Restauration;32.4;3.59;28.81;CB PRO;;3;;15
2022-07-30;2022;Facture FAC_IEE2022006955156;FAC_IEE2022006955156;Adobe Acrobat;Abonnement Logiciel;14.99;;;VRMT;;5;;20
2022-07-30;2022;Facture FAC_IEE2022006813353;FAC_IEE2022006813353;Adobe Acrobat;Abonnement Logiciel;19.99;;;VRMT;;5;;20
2022-08-01;2022;Facture FAC_F054924721;FAC_F054924721.pdf;Volkswagen Bank;Leasing Auto;590.43;19.38;571.05;VRMT;;5;;9
2022-08-09;2022;Facture FAC_11140048950722_1;FAC_11140048950722;Bouygues Telecom;Forfait Box;61.98;;;CB PRO;;3;;35
2022-08-09;2022;Facture FAC_11134975170722_1;FAC_11134975170722;Bouygues Telecom;Forfait Mobile;7.99;;;CB PRO;;3;;33
2022-08-09;2022;Facture FAC_11134775340722;FAC_11134775340722;Bouygues Telecom;Forfait Mobile;88.47;;;CB PRO;;3;;33
2022-08-11;2022;Note De Frais N°1249;2276-NDF_1249.pdf;Hippopotamus;Restauration;111.2;;;CB PRO;;3;;15
2022-08-17;2022;Note De Frais N°1250;2277-NDF_1250.pdf;TotalEnergies;Carburant Auto;91.31;15.22;76.09;CB PRO;;3;;10
2022-08-17;2022;Note De Frais N°1251;2278-NDF_1251.pdf;Olivium;Restauration;83.2;;;CB PRO;;3;;15
2022-08-17;2022;Note De Frais N°1252;2279-NDF_1252.pdf;TotalEnergies;Achat Désodorisant pour Véhicule;6.78;1.13;5.65;CB PRO;;3;;40
2022-08-18;2022;Note De Frais N°1253;2280-NDF_1253.pdf;GIE Gam Restaurant;Restauration;27.03;3;24.03;CB PRO;;3;;15
2022-08-22;2022;Note De Frais N°1254;2281-NDF_1254.pdf;Au Bout Du Monde;Restauration;136.5;13.31;123.19;CB PRO;;3;;15
2022-08-23;2022;Note De Frais N°1255;2282-NDF_1255.pdf;Au Bureau;Restauration;42.9;4.47;38.43;CB PRO;;3;;15
2022-08-24;2022;Note De Frais N°1256;2283-NDF_1256.pdf;Donatello;Restauration;18;1.64;16.36;CB PRO;;3;;15
2022-08-25;2022;Note De Frais N°1257;2284-NDF_1257.pdf;GIE Gam Restaurant;Restauration;45.91;4.64;41.27;CB PRO;;3;;15
2022-08-30;2022;Note De Frais N°1258;2285-NDF_1258.pdf;Old Wild West;Restauration;95.4;9.89;85.51;CB PRO;;3;;15
2022-08-30;2022;Note De Frais N°1259;2286-NDF_1259.pdf;Olivium;Restauration;36.6;;;CB PRO;;3;;15
2022-08-30;2022;Note De Frais N°1262;2289-NDF_1262.pdf;BP;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2022-08-31;2022;Note De Frais N°1260;2287-NDF_1260.pdf;Train Pub;Restauration;22.5;2.05;20.45;CB PRO;;3;;15
